movieId,title,genres,director
m2511,"Long Goodbye, The (1973)",['Crime'],a0000265
m2512,"Ballad of Narayama, The (Narayama Bushiko) (1982)",['Drama'],a0408076
m2513,Pet Sematary (1989),['Horror'],a0005116
m2514,Pet Sematary II (1992),['Horror'],a0005116
m2515,Children of the Corn II: The Final Sacrifice (1993),['Horror'],a0002606
m2516,Children of the Corn III (1994),['Horror'],a0382783
m2517,Christine (1983),['Horror'],a0000118
m2518,Night Shift (1982),['Comedy'],a0000165
m2519,House on Haunted Hill (1958),['Horror'],
m2520,Airport (1970),['Drama'],a0368871
m2521,Airport 1975 (1974),['Drama'],a0806915
m2522,Airport '77 (1977),['Drama'],a0417054
m2523,Rollercoaster (1977),"['Drama', 'Thriller']",a0326360
m2524,"Towering Inferno, The (1974)","['Action', 'Drama']",a0347086
m2525,Alligator (1980),"['Action', 'Horror', 'Sci-Fi']",a0853546
m2526,Meteor (1979),['Sci-Fi'],a0623768
m2527,Westworld (1973),"['Action', 'Sci-Fi', 'Thriller', 'Western']",a0000341
m2528,Logan's Run (1976),"['Action', 'Adventure', 'Sci-Fi']",a0027183
m2529,Planet of the Apes (1968),"['Action', 'Sci-Fi']",a0769874
m2530,Beneath the Planet of the Apes (1970),"['Action', 'Sci-Fi']",a0692872
m2531,Battle for the Planet of the Apes (1973),"['Action', 'Sci-Fi']",a0496746
m2532,Conquest of the Planet of the Apes (1972),"['Action', 'Sci-Fi']",a0496746
m2533,Escape from the Planet of the Apes (1971),"['Action', 'Sci-Fi']",a0852279
m2534,Avalanche (1978),['Action'],a0001904
m2535,Earthquake (1974),['Action'],a0733476
m2536,"Concorde: Airport '79, The (1979)",['Drama'],
m2537,Beyond the Poseidon Adventure (1979),['Adventure'],a0000740
m2538,Dancemaker (1998),['Documentary'],a0224683
m2539,Analyze This (1999),['Comedy'],a0000601
m2540,"Corruptor, The (1999)","['Action', 'Crime', 'Drama', 'Thriller']",a0001226
m2541,Cruel Intentions (1999),['Drama'],a0474955
m2542,"Lock, Stock & Two Smoking Barrels (1998)","['Comedy', 'Crime', 'Thriller']",a0005363
m2543,Six Ways to Sunday (1997),['Comedy'],
m2544,"School of Flesh, The (L' École de la chair) (1998)",['Drama'],a0415245
m2545,Relax... It's Just Sex (1998),['Comedy'],
m2546,"Deep End of the Ocean, The (1999)",['Drama'],a0343260
m2547,Harvest (1998),['Drama'],
m2548,"Rage: Carrie 2, The (1999)",['Horror'],a0541677
m2549,Wing Commander (1999),"['Action', 'Sci-Fi']",a0730932
m2550,"Haunting, The (1963)","['Horror', 'Thriller']",a0936404
m2551,Dead Ringers (1988),"['Drama', 'Thriller']",a0000343
m2552,My Boyfriend's Back (1993),['Comedy'],a0000837
m2553,Village of the Damned (1960),"['Horror', 'Sci-Fi', 'Thriller']",a0727211
m2554,Children of the Damned (1963),"['Horror', 'Sci-Fi', 'Thriller']",a0494903
m2555,Baby Geniuses (1999),['Comedy'],a0163706
m2556,Telling You (1998),"['Comedy', 'Drama', 'Romance']",
m2557,I Stand Alone (Seul contre tous) (1998),['Drama'],a0637615
m2558,Forces of Nature (1999),"['Comedy', 'Romance']",a0400486
m2559,"King and I, The (1999)","['Animation', ""Children's""]",a0723704
m2560,Ravenous (1999),"['Drama', 'Horror']",a0000944
m2561,True Crime (1999),"['Crime', 'Thriller']",a0000142
m2562,Bandits (1997),['Drama'],
m2563,Beauty (1998),['Drama'],a0380980
m2564,"Empty Mirror, The (1999)",['Drama'],
m2565,"King and I, The (1956)",['Musical'],a0485943
m2566,Doug's 1st Movie (1999),"['Animation', ""Children's""]",a0431570
m2567,EDtv (1999),['Comedy'],a0000165
m2568,"Mod Squad, The (1999)","['Action', 'Crime']",a0798788
m2569,Among Giants (1998),"['Drama', 'Romance']",
m2570,"Walk on the Moon, A (1999)","['Drama', 'Romance']",a0001282
m2571,"Matrix, The (1999)","['Action', 'Sci-Fi', 'Thriller']",a0905152
m2572,10 Things I Hate About You (1999),"['Comedy', 'Romance']",a0432627
m2573,Tango (1998),['Drama'],a0767022
m2574,"Out-of-Towners, The (1999)",['Comedy'],a0918873
m2575,"Dreamlife of Angels, The (La Vie rêvée des anges) (1998)",['Drama'],a0957794
m2576,"Love, etc. (1996)",['Drama'],
m2577,Metroland (1997),"['Comedy', 'Drama']",a0767697
m2578,"Sticky Fingers of Time, The (1997)",['Sci-Fi'],
m2579,Following (1998),['Drama'],a0634240
m2580,Go (1999),['Crime'],a0510731
m2581,Never Been Kissed (1999),"['Comedy', 'Romance']",a0331532
m2582,Twin Dragons (Shuang long hui) (1992),"['Action', 'Comedy']",a0007139
m2583,Cookie's Fortune (1999),['Mystery'],a0000265
m2584,Foolish (1999),['Comedy'],
m2585,"Lovers of the Arctic Circle, The (Los Amantes del Círculo Polar) (1998)","['Drama', 'Romance']",a0575523
m2586,"Goodbye, Lover (1999)","['Comedy', 'Crime', 'Thriller']",a0423646
m2587,Life (1999),['Comedy'],a0001130
m2588,Clubland (1998),['Drama'],
m2589,Friends & Lovers (1999),"['Comedy', 'Drama', 'Romance']",a0351945
m2590,Hideous Kinky (1998),['Drama'],a0533564
m2591,Jeanne and the Perfect Guy (Jeanne et le garçon formidable) (1998),"['Comedy', 'Romance']",
m2592,"Joyriders, The (1999)",['Drama'],
m2593,"Monster, The (Il Mostro) (1994)",['Comedy'],a0000905
m2594,Open Your Eyes (Abre los ojos) (1997),"['Drama', 'Romance', 'Sci-Fi']",a0024622
m2595,Photographer (Fotoamator) (1998),['Documentary'],
m2596,SLC Punk! (1998),"['Comedy', 'Drama']",a0580669
m2597,Lost & Found (1999),"['Comedy', 'Romance']",a0689385
m2598,Pushing Tin (1999),['Comedy'],a0001565
m2599,Election (1999),['Comedy'],a0668247
m2600,eXistenZ (1999),"['Action', 'Sci-Fi', 'Thriller']",a0000343
m2601,"Little Bit of Soul, A (1998)",['Comedy'],
m2602,Mighty Peking Man (Hsing hsing wang) (1977),"['Adventure', 'Sci-Fi']",
m2603,Nô (1998),['Drama'],
m2604,Let it Come Down: The Life of Paul Bowles (1998),['Documentary'],
m2605,Entrapment (1999),"['Crime', 'Thriller']",a0000750
m2606,Idle Hands (1999),"['Comedy', 'Horror']",a0281869
m2607,Get Real (1998),['Drama'],a0794960
m2608,Heaven (1998),['Thriller'],
m2609,"King of Masks, The (Bian Lian) (1996)",['Drama'],a0943177
m2610,Three Seasons (1999),['Drama'],
m2611,"Winslow Boy, The (1998)",['Drama'],a0000519
m2612,Mildred Pierce (1945),['Drama'],a0002031
m2613,Night of the Comet (1984),"['Action', 'Horror', 'Sci-Fi']",a0248054
m2614,Chopping Mall (a.k.a. Killbots) (1986),"['Action', 'Horror', 'Sci-Fi']",a0691061
m2615,My Science Project (1985),"['Adventure', 'Sci-Fi']",a0079471
m2616,Dick Tracy (1990),"['Action', 'Crime']",a0000886
m2617,"Mummy, The (1999)","['Action', 'Adventure', 'Horror', 'Thriller']",a0814085
m2618,"Castle, The (1997)",['Comedy'],a0803203
m2619,Mascara (1999),['Drama'],
m2620,This Is My Father (1998),"['Drama', 'Romance']",a0703954
m2621,Xiu Xiu: The Sent-Down Girl (Tian yu) (1998),"['Drama', 'Romance']",
m2622,"Midsummer Night's Dream, A (1999)","['Comedy', 'Fantasy']",a0001355
m2623,Trippin' (1999),['Comedy'],a0713527
m2624,After Life (1998),['Drama'],a0466153
m2625,Black Mask (Hak hap) (1996),['Action'],a0496752
m2626,Edge of Seventeen (1998),"['Comedy', 'Drama', 'Romance']",
m2627,Endurance (1998),"['Documentary', 'Drama']",
m2628,Star Wars: Episode I - The Phantom Menace (1999),"['Action', 'Adventure', 'Fantasy', 'Sci-Fi']",a0000184
m2629,"Love Letter, The (1999)","['Comedy', 'Romance']",a0151066
m2630,Besieged (L' Assedio) (1998),['Drama'],a0000934
m2631,Frogs for Snakes (1998),"['Comedy', 'Film-Noir', 'Thriller']",
m2632,"Saragossa Manuscript, The (Rekopis znaleziony w Saragossie) (1965)",['Drama'],a0367860
m2633,"Mummy, The (1932)","['Horror', 'Romance']",a0005713
m2634,"Mummy, The (1959)",['Horror'],a0279807
m2635,"Mummy's Curse, The (1944)",['Horror'],
m2636,"Mummy's Ghost, The (1944)",['Horror'],
m2637,"Mummy's Hand, The (1940)",['Horror'],
m2638,"Mummy's Tomb, The (1942)",['Horror'],
m2639,Mommie Dearest (1981),['Drama'],a0675068
m2640,Superman (1978),"['Action', 'Adventure', 'Sci-Fi']",a0001149
m2641,Superman II (1980),"['Action', 'Adventure', 'Sci-Fi']",a0001149
m2642,Superman III (1983),"['Action', 'Adventure', 'Sci-Fi']",a0504513
m2643,Superman IV: The Quest for Peace (1987),"['Action', 'Adventure', 'Sci-Fi']",a0002089
m2644,Dracula (1931),['Horror'],a0005713
m2645,Dracula (1958),['Horror'],
m2646,House of Dracula (1945),['Horror'],
m2647,House of Frankenstein (1944),['Horror'],
m2648,Frankenstein (1931),['Horror'],a0001843
m2649,Son of Frankenstein (1939),['Horror'],
m2650,"Ghost of Frankenstein, The (1942)",['Horror'],
m2651,Frankenstein Meets the Wolf Man (1943),['Horror'],a0624756
m2652,"Curse of Frankenstein, The (1957)",['Horror'],a0279807
m2653,Son of Dracula (1943),['Horror'],
m2654,"Wolf Man, The (1941)",['Horror'],a0905729
m2655,Howling II: Your Sister Is a Werewolf (1985),['Horror'],a0602333
m2656,Tarantula (1955),"['Horror', 'Sci-Fi']",a0000791
m2657,"Rocky Horror Picture Show, The (1975)","['Comedy', 'Horror', 'Musical', 'Sci-Fi']",a0788940
m2658,"Flying Saucer, The (1950)",['Sci-Fi'],
m2659,It Came from Hollywood (1982),"['Comedy', 'Documentary']",a0813583
m2660,"Thing From Another World, The (1951)",['Sci-Fi'],a0001328
m2661,It Came from Outer Space (1953),['Sci-Fi'],a0000791
m2662,"War of the Worlds, The (1953)","['Action', 'Sci-Fi', 'War']",a0005738
m2663,It Came from Beneath the Sea (1955),['Sci-Fi'],
m2664,Invasion of the Body Snatchers (1956),"['Horror', 'Sci-Fi']",a0796923
m2665,Earth Vs. the Flying Saucers (1956),['Sci-Fi'],a0780764
m2666,It Conquered the World (1956),['Sci-Fi'],
m2667,"Mole People, The (1956)",['Sci-Fi'],
m2668,Swamp Thing (1982),"['Horror', 'Sci-Fi']",a0000127
m2669,Pork Chop Hill (1959),['War'],a0587277
m2670,"Run Silent, Run Deep (1958)",['War'],a0936404
m2671,Notting Hill (1999),"['Comedy', 'Romance']",a0585011
m2672,"Thirteenth Floor, The (1999)","['Drama', 'Sci-Fi', 'Thriller']",a0750857
m2673,Eternity and a Day (Mia eoniotita ke mia mera ) (1998),['Drama'],
m2674,"Loss of Sexual Innocence, The (1999)",['Drama'],a0001214
m2675,Twice Upon a Yesterday (1998),"['Comedy', 'Drama', 'Romance']",
m2676,Instinct (1999),"['Drama', 'Thriller']",a0005509
m2677,Buena Vista Social Club (1999),['Documentary'],a0000694
m2678,Desert Blue (1999),['Drama'],
m2679,Finding North (1999),"['Drama', 'Romance']",
m2680,Floating (1997),['Drama'],
m2681,Free Enterprise (1998),"['Comedy', 'Romance', 'Sci-Fi']",a0122428
m2682,Limbo (1999),['Drama'],a0000626
m2683,Austin Powers: The Spy Who Shagged Me (1999),['Comedy'],a0005366
m2684,Taxman (1999),"['Comedy', 'Drama']",
m2685,"Red Dwarf, The (Le Nain rouge) (1998)","['Comedy', 'Drama']",
m2686,"Red Violin, The (Le Violon rouge) (1998)","['Drama', 'Mystery']",a0320660
m2687,Tarzan (1999),"['Animation', ""Children's""]",a0510674
m2688,"General's Daughter, The (1999)","['Drama', 'Thriller']",a0922346
m2689,Get Bruce (1999),['Documentary'],
m2690,"Ideal Husband, An (1999)",['Comedy'],a0662529
m2691,"Legend of 1900, The (Leggenda del pianista sull'oceano) (1998)",['Drama'],a0868153
m2692,Run Lola Run (Lola rennt) (1998),"['Action', 'Crime', 'Romance']",a0878756
m2693,Trekkies (1997),['Documentary'],a0638630
m2694,Big Daddy (1999),['Comedy'],a0240797
m2695,"Boys, The (1997)",['Drama'],a0940774
m2696,"Dinner Game, The (Le Dîner de cons) (1998)",['Comedy'],a0891554
m2697,My Son the Fanatic (1998),"['Comedy', 'Drama', 'Romance']",a0006841
m2698,Zone 39 (1997),['Sci-Fi'],a0851288
m2699,Arachnophobia (1990),"['Action', 'Comedy', 'Sci-Fi', 'Thriller']",a0550881
m2700,"South Park: Bigger, Longer and Uncut (1999)","['Animation', 'Comedy']",a0005295
m2701,Wild Wild West (1999),"['Action', 'Sci-Fi', 'Western']",a0001756
m2702,Summer of Sam (1999),['Drama'],a0000490
m2703,Broken Vessels (1998),['Drama'],
m2704,"Lovers on the Bridge, The (Les Amants du Pont-Neuf) (1991)","['Drama', 'Romance']",
m2705,"Late August, Early September (Fin août, début septembre) (1998)",['Drama'],
m2706,American Pie (1999),['Comedy'],a0919363
m2707,Arlington Road (1999),['Thriller'],a0671210
m2708,"Autumn Tale, An (Conte d'automne) (1998)",['Romance'],a0006445
m2709,Muppets From Space (1999),"[""Children's"", 'Comedy']",a0384722
m2710,"Blair Witch Project, The (1999)",['Horror'],a0844896
m2711,My Life So Far (1999),['Drama'],
m2712,Eyes Wide Shut (1999),['Drama'],a0000040
m2713,Lake Placid (1999),"['Horror', 'Thriller']",a0591171
m2714,"Wood, The (1999)",['Drama'],
m2715,"Velocity of Gary, The (1998)","['Comedy', 'Romance']",
m2716,Ghostbusters (1984),"['Comedy', 'Horror']",a0718645
m2717,Ghostbusters II (1989),"['Comedy', 'Horror']",a0718645
m2718,Drop Dead Gorgeous (1999),['Comedy'],a0417794
m2719,"Haunting, The (1999)","['Horror', 'Thriller']",a0000957
m2720,Inspector Gadget (1999),"['Action', 'Adventure', ""Children's"", 'Comedy']",a0446109
m2721,Trick (1999),['Romance'],
m2722,Deep Blue Sea (1999),"['Action', 'Sci-Fi', 'Thriller']",a0001317
m2723,Mystery Men (1999),"['Action', 'Adventure', 'Comedy']",a0882330
m2724,Runaway Bride (1999),"['Comedy', 'Romance']",a0005190
m2725,Twin Falls Idaho (1999),['Drama'],a0689187
m2726,"Killing, The (1956)","['Crime', 'Film-Noir']",a0000040
m2727,Killer's Kiss (1955),['Film-Noir'],a0000040
m2728,Spartacus (1960),['Drama'],a0000040
m2729,Lolita (1962),['Drama'],a0000040
m2730,Barry Lyndon (1975),['Drama'],a0000040
m2731,"400 Blows, The (Les Quatre cents coups) (1959)",['Drama'],a0000076
m2732,Jules and Jim (Jules et Jim) (1961),['Drama'],a0000076
m2733,Vibes (1988),"['Adventure', 'Comedy']",a0477129
m2734,"Mosquito Coast, The (1986)",['Drama'],a0001837
m2735,"Golden Child, The (1986)","['Action', 'Adventure', 'Comedy']",a0006916
m2736,Brighton Beach Memoirs (1986),['Comedy'],a0757256
m2737,Assassination (1987),['Action'],a0402597
m2738,Crimes of the Heart (1986),"['Comedy', 'Drama']",a0000915
m2739,"Color Purple, The (1985)",['Drama'],a0000229
m2740,"Kindred, The (1986)",['Horror'],a0643539
m2741,No Mercy (1986),"['Action', 'Thriller']",a0669004
m2742,Ménage (Tenue de soirée) (1986),"['Comedy', 'Drama']",a0088397
m2743,Native Son (1986),['Drama'],a0293197
m2744,Otello (1986),['Drama'],a0001874
m2745,"Mission, The (1986)",['Drama'],a0423646
m2746,Little Shop of Horrors (1986),"['Comedy', 'Horror', 'Musical']",a0000568
m2747,"Little Shop of Horrors, The (1960)","['Comedy', 'Horror']",a0000339
m2748,Allan Quartermain and the Lost City of Gold (1987),"['Action', 'Adventure']",a0625379
m2749,"Morning After, The (1986)","['Drama', 'Mystery']",a0001486
m2750,Radio Days (1987),"['Comedy', 'Drama']",a0000095
m2751,From the Hip (1987),['Comedy'],a0163706
m2752,Outrageous Fortune (1987),"['Comedy', 'Mystery']",a0002137
m2753,"Bedroom Window, The (1987)",['Thriller'],
m2754,Deadtime Stories (1987),['Horror'],a0217546
m2755,Light of Day (1987),['Drama'],
m2756,Wanted: Dead or Alive (1987),['Action'],
m2757,Frances (1982),['Drama'],a0166625
m2758,Plenty (1985),['Drama'],
m2759,Dick (1999),['Comedy'],a0281598
m2760,"Gambler, The (A Játékos) (1997)",['Drama'],
m2761,"Iron Giant, The (1999)","['Animation', ""Children's""]",a0083348
m2762,"Sixth Sense, The (1999)",['Thriller'],a0796117
m2763,"Thomas Crown Affair, The (1999)","['Action', 'Thriller']",a0001532
m2764,"Thomas Crown Affair, The (1968)","['Crime', 'Drama', 'Thriller']",a0422484
m2765,"Acid House, The (1998)","['Comedy', 'Drama']",a0006476
m2766,"Adventures of Sebastian Cole, The (1998)","['Comedy', 'Drama']",a0931095
m2767,Illuminata (1998),['Comedy'],
m2768,Stiff Upper Lips (1998),['Comedy'],
m2769,"Yards, The (1999)","['Crime', 'Mystery']",a0336695
m2770,Bowfinger (1999),['Comedy'],a0000568
m2771,Brokedown Palace (1999),['Drama'],a0438279
m2772,Detroit Rock City (1999),['Comedy'],a0726472
m2773,Alice and Martin (Alice et Martin) (1998),['Drama'],
m2774,Better Than Chocolate (1999),"['Comedy', 'Romance']",a0923768
m2775,Head On (1998),['Drama'],a0463727
m2776,"Marcello Mastroianni: I Remember Yes, I Remember (1997)",['Documentary'],
m2777,Cobra (1925),['Drama'],
m2778,Never Talk to Strangers (1995),['Thriller'],
m2779,Heaven Can Wait (1978),['Comedy'],a0377750
m2780,"Raven, The (1963)","['Comedy', 'Horror']",
m2781,"Tingler, The (1959)",['Horror'],
m2782,Pit and the Pendulum (1961),['Horror'],a0000339
m2783,"Tomb of Ligeia, The (1965)",['Horror'],
m2784,"Masque of the Red Death, The (1964)",['Horror'],a0000339
m2785,Tales of Terror (1962),['Horror'],
m2786,Haunted Honeymoon (1986),['Comedy'],a0000698
m2787,Cat's Eye (1985),['Horror'],a0853546
m2788,And Now for Something Completely Different (1971),['Comedy'],a0534084
m2789,Damien: Omen II (1978),['Horror'],a0388198
m2790,"Final Conflict, The (a.k.a. Omen III: The Final Conflict) (1981)",['Horror'],a0048491
m2791,Airplane! (1980),['Comedy'],a0958387
m2792,Airplane II: The Sequel (1982),['Comedy'],a0277946
m2793,"American Werewolf in Paris, An (1997)","['Comedy', 'Horror']",a0909026
m2794,European Vacation (1985),['Comedy'],a0002132
m2795,Vacation (1983),['Comedy'],a0000601
m2796,Funny Farm (1988),['Comedy'],a0001351
m2797,Big (1988),"['Comedy', 'Fantasy']",a0001508
m2798,Problem Child (1990),['Comedy'],a0240797
m2799,Problem Child 2 (1991),['Comedy'],a0505152
m2800,Little Nemo: Adventures in Slumberland (1992),"['Animation', ""Children's""]",a0403774
m2801,Oscar and Lucinda (a.k.a. Oscar & Lucinda) (1997),"['Drama', 'Romance']",a0000788
m2802,Tequila Sunrise (1988),"['Action', 'Romance', 'Thriller']",a0001801
m2803,"Pelican Brief, The (1993)",['Thriller'],a0001587
m2804,"Christmas Story, A (1983)","['Comedy', 'Drama']",a0163706
m2805,Mickey Blue Eyes (1999),"['Comedy', 'Romance']",a0538614
m2806,Teaching Mrs. Tingle (1999),"['Comedy', 'Thriller']",a0932078
m2807,Universal Soldier: The Return (1999),"['Action', 'Sci-Fi']",a0734747
m2808,Universal Soldier (1992),"['Action', 'Sci-Fi']",a0000386
m2809,Love Stinks (1999),['Comedy'],
m2810,Perfect Blue (1997),"['Animation', 'Mystery']",a0464804
m2811,With Friends Like These... (1998),['Comedy'],
m2812,In Too Deep (1999),"['Action', 'Thriller']",a0753382
m2813,"Source, The (1999)",['Documentary'],a0941457
m2814,"Bat, The (1959)",['Horror'],
m2815,Iron Eagle (1986),"['Action', 'War']",a0002089
m2816,Iron Eagle II (1988),"['Action', 'War']",a0002089
m2817,Aces: Iron Eagle III (1992),"['Action', 'War']",a0322515
m2818,Iron Eagle IV (1995),"['Action', 'War']",a0002089
m2819,Three Days of the Condor (1975),['Thriller'],a0001628
m2820,Hamlet (1964),['Drama'],a0000024
m2821,Male and Female (1919),"['Adventure', 'Drama']",
m2822,Medicine Man (1992),"['Adventure', 'Romance']",a0001532
m2823,"Spiders, The (Die Spinnen, 1. Teil: Der Goldene See) (1919)","['Action', 'Drama']",
m2824,On the Ropes (1999),['Documentary'],a0605137
m2825,Rosie (1998),['Drama'],
m2826,"13th Warrior, The (1999)","['Action', 'Horror', 'Thriller']",a0000341
m2827,"Astronaut's Wife, The (1999)","['Sci-Fi', 'Thriller']",a0712444
m2828,Dudley Do-Right (1999),"[""Children's"", 'Comedy']",a0933505
m2829,"Muse, The (1999)","['Comedy', 'Drama']",a0000983
m2830,Cabaret Balkan (Bure Baruta) (1998),['Drama'],
m2831,"Dog of Flanders, A (1999)",['Drama'],
m2832,"Lost Son, The (1999)",['Drama'],
m2833,Lucie Aubrac (1997),"['Romance', 'War']",
m2834,"Very Thought of You, The (1998)","['Comedy', 'Romance']",
m2835,Chill Factor (1999),"['Action', 'Thriller']",a0425244
m2836,Outside Providence (1999),['Comedy'],a0180912
m2837,Bedrooms & Hallways (1998),"['Comedy', 'Romance']",a0873266
m2838,I Woke Up Early the Day I Died (1998),['Comedy'],
m2839,West Beirut (West Beyrouth) (1998),['Drama'],a0234780
m2840,Stigmata (1999),['Thriller'],a0906548
m2841,Stir of Echoes (1999),['Thriller'],a0462895
m2842,Best Laid Plans (1999),"['Crime', 'Drama']",
m2843,"Black Cat, White Cat (Crna macka, beli macor) (1998)","['Comedy', 'Romance']",a0001437
m2844,"Minus Man, The (1999)","['Drama', 'Mystery']",a0266684
m2845,White Boys (1999),['Drama'],
m2846,"Adventures of Milo and Otis, The (1986)","[""Children's""]",a0368675
m2847,Only Angels Have Wings (1939),['Drama'],a0001328
m2848,Othello (1952),['Drama'],a0000080
m2849,Queens Logic (1991),"['Comedy', 'Drama']",
m2850,Public Access (1993),"['Drama', 'Thriller']",
m2851,Saturn 3 (1979),"['Adventure', 'Sci-Fi', 'Thriller']",a0058045
m2852,"Soldier's Story, A (1984)",['Drama'],a0422484
m2853,"Communion (a.k.a. Alice, Sweet Alice/Holy Terror) (1977)",['Horror'],
m2854,Don't Look in the Basement! (1973),['Horror'],
